2017-01-12 14:47:45,102 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/dbcp-context.xml]
2017-01-12 14:47:45,139 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/h2-context.xml]
2017-01-12 14:47:45,315 [main] INFO  org.springframework.beans.factory.config.PropertyPlaceholderConfigurer(172){} - Loading properties file from URL [file:/D:/Develop/SourceCode/exam/target/classes/jdbc.properties]
2017-01-12 14:47:45,792 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/create-table.sql]
2017-01-12 14:47:45,802 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/create-table.sql] in 10 ms.
2017-01-12 14:47:45,803 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/import-data.sql]
2017-01-12 14:47:45,812 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/import-data.sql] in 9 ms.
2017-01-12 14:47:48,770 [main] INFO  com.geone.exam.svs.VehiclePassService(30){} - Service查询开始!
2017-01-12 14:47:50,525 [main] INFO  com.geone.exam.svs.VehiclePassService(32){} - Service查询结束, 查询结果:2
2017-01-12 14:49:54,343 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext(513){} - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@7b8d343a: startup date [Thu Jan 12 14:49:54 CST 2017]; root of context hierarchy
2017-01-12 14:49:54,409 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/app-ctx.xml]
2017-01-12 14:49:54,661 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/dbcp-context.xml]
2017-01-12 14:49:54,697 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/h2-context.xml]
2017-01-12 14:49:54,849 [main] INFO  org.springframework.beans.factory.config.PropertyPlaceholderConfigurer(172){} - Loading properties file from URL [file:/D:/Develop/SourceCode/exam/target/classes/jdbc.properties]
2017-01-12 14:49:55,262 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/create-table.sql]
2017-01-12 14:49:55,272 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/create-table.sql] in 10 ms.
2017-01-12 14:49:55,272 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/import-data.sql]
2017-01-12 14:49:55,280 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/import-data.sql] in 8 ms.
2017-01-12 14:49:55,285 [main] INFO  com.geone.exam.svs.VehiclePassService(30){} - Service查询开始!
2017-01-12 14:49:55,308 [main] INFO  com.geone.exam.svs.VehiclePassService(32){} - Service查询结束, 查询结果:1
2017-01-12 15:21:41,758 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext(513){} - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@cb8a0c8: startup date [Thu Jan 12 15:21:41 CST 2017]; root of context hierarchy
2017-01-12 15:21:41,832 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/app-ctx.xml]
2017-01-12 15:21:42,102 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/dbcp-context.xml]
2017-01-12 15:21:42,135 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/h2-context.xml]
2017-01-12 15:21:42,325 [main] INFO  org.springframework.beans.factory.config.PropertyPlaceholderConfigurer(172){} - Loading properties file from URL [file:/D:/Develop/SourceCode/exam/target/classes/jdbc.properties]
2017-01-12 15:21:42,843 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/create-table.sql]
2017-01-12 15:21:42,862 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/create-table.sql] in 19 ms.
2017-01-12 15:21:42,862 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/import-data.sql]
2017-01-12 15:21:42,873 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/import-data.sql] in 11 ms.
2017-01-12 15:21:48,042 [main] INFO  com.geone.exam.svs.VehiclePassService(33){} - Service查询开始!
2017-01-12 15:22:06,821 [main] INFO  com.geone.exam.svs.VehiclePassService(38){} - Service查询结束, 查询结果:1
2017-01-12 15:22:13,927 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext(513){} - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@6e156bbf: startup date [Thu Jan 12 15:22:13 CST 2017]; root of context hierarchy
2017-01-12 15:22:13,997 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/app-ctx.xml]
2017-01-12 15:22:14,259 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/dbcp-context.xml]
2017-01-12 15:22:14,297 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/h2-context.xml]
2017-01-12 15:22:14,486 [main] INFO  org.springframework.beans.factory.config.PropertyPlaceholderConfigurer(172){} - Loading properties file from URL [file:/D:/Develop/SourceCode/exam/target/classes/jdbc.properties]
2017-01-12 15:22:14,948 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/create-table.sql]
2017-01-12 15:22:14,958 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/create-table.sql] in 10 ms.
2017-01-12 15:22:14,958 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/import-data.sql]
2017-01-12 15:22:14,967 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/import-data.sql] in 8 ms.
2017-01-12 15:22:15,849 [main] INFO  com.geone.exam.svs.VehiclePassService(33){} - Service查询开始!
2017-01-12 15:22:20,606 [main] INFO  com.geone.exam.svs.VehiclePassService(38){} - Service查询结束, 查询结果:1
2017-01-12 15:22:24,184 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext(513){} - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@2d43b0fe: startup date [Thu Jan 12 15:22:24 CST 2017]; root of context hierarchy
2017-01-12 15:22:24,240 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/app-ctx.xml]
2017-01-12 15:22:24,534 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/dbcp-context.xml]
2017-01-12 15:22:24,563 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/h2-context.xml]
2017-01-12 15:22:24,758 [main] INFO  org.springframework.beans.factory.config.PropertyPlaceholderConfigurer(172){} - Loading properties file from URL [file:/D:/Develop/SourceCode/exam/target/classes/jdbc.properties]
2017-01-12 15:22:25,232 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/create-table.sql]
2017-01-12 15:22:25,245 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/create-table.sql] in 12 ms.
2017-01-12 15:22:25,245 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/import-data.sql]
2017-01-12 15:22:25,254 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/import-data.sql] in 9 ms.
2017-01-12 15:22:26,276 [main] INFO  com.geone.exam.svs.VehiclePassService(33){} - Service查询开始!
2017-01-12 15:36:44,414 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext(513){} - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@7133b288: startup date [Thu Jan 12 15:36:44 CST 2017]; root of context hierarchy
2017-01-12 15:36:44,477 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/app-ctx.xml]
2017-01-12 15:36:44,719 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/dbcp-context.xml]
2017-01-12 15:36:44,754 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/h2-context.xml]
